STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,unit,Unit of measure,TIME_PERIOD,Time,geo,Geopolitical entity (reporting),ind_type,Individual type,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,F_DIS_SEV,Females with disability (activity limitation) - severely limited,83.57,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,M_DIS_LTD,"Males with disability (activity limitation) - limited, but not severely",73.73,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,M_DIS_LTD_SEV,Males with disability (activity limitation) - limited or severely limited,78.91,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,M_DIS_NONE,Males with disability (activity limitation) - not limited at all,91.49,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,M_DIS_SEV,Males with disability (activity limitation) - severely limited,85.37,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y16_24_DIS_LTD,"Individuals aged 16 to 24 with disability (activity limitation) - limited, but not severely",100.00,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y16_24_DIS_LTD_SEV,Individuals aged 16 to 24 with disability (activity limitation) - limited or severely limited,100.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y16_24_DIS_NONE,Individuals aged 16 to 24 with disability (activity limitation) - not limited at all,99.97,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y16_24_DIS_SEV,Individuals aged 16 to 24 with disability (activity limitation) - severely limited,100.00,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y25_54_DIS_LTD,"Individuals aged 25 to 54 with disability (activity limitation) - limited, but not severely",95.20,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y25_54_DIS_LTD_SEV,Individuals aged 25 to 54 with disability (activity limitation) - limited or severely limited,95.26,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y25_54_DIS_NONE,Individuals aged 25 to 54 with disability (activity limitation) - not limited at all,97.57,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y25_54_DIS_SEV,Individuals aged 25 to 54 with disability (activity limitation) - severely limited,95.32,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y55_74_DIS_LTD,"Individuals aged 55 to 74 with disability (activity limitation) - limited, but not severely",64.02,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y55_74_DIS_LTD_SEV,Individuals aged 55 to 74 with disability (activity limitation) - limited or severely limited,64.73,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,77.33,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,PT,Portugal,Y55_74_DIS_SEV,Individuals aged 55 to 74 with disability (activity limitation) - severely limited,66.51,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,DIS_LTD,"Disability (activity limitation) - limited, but not severely",98.33,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,DIS_LTD_SEV,Disability (activity limitation) - limited or severely limited,97.43,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,DIS_NONE,Disability (activity limitation) - not limited at all,99.15,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,DIS_SEV,Disability (activity limitation) - severely limited,94.43,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,F_DIS_LTD,"Females with disability (activity limitation) - limited, but not severely",98.70,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,F_DIS_LTD_SEV,Females with disability (activity limitation) - limited or severely limited,97.87,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,F_DIS_NONE,Females with disability (activity limitation) - not limited at all,99.38,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,F_DIS_SEV,Females with disability (activity limitation) - severely limited,95.01,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,M_DIS_LTD,"Males with disability (activity limitation) - limited, but not severely",97.85,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,M_DIS_LTD_SEV,Males with disability (activity limitation) - limited or severely limited,96.88,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,M_DIS_NONE,Males with disability (activity limitation) - not limited at all,98.94,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,M_DIS_SEV,Males with disability (activity limitation) - severely limited,93.72,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y16_24_DIS_LTD,"Individuals aged 16 to 24 with disability (activity limitation) - limited, but not severely",100.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y16_24_DIS_LTD_SEV,Individuals aged 16 to 24 with disability (activity limitation) - limited or severely limited,100.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y16_24_DIS_NONE,Individuals aged 16 to 24 with disability (activity limitation) - not limited at all,99.89,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y16_24_DIS_SEV,Individuals aged 16 to 24 with disability (activity limitation) - severely limited,,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y25_54_DIS_LTD,"Individuals aged 25 to 54 with disability (activity limitation) - limited, but not severely",100.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y25_54_DIS_LTD_SEV,Individuals aged 25 to 54 with disability (activity limitation) - limited or severely limited,98.47,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y25_54_DIS_NONE,Individuals aged 25 to 54 with disability (activity limitation) - not limited at all,99.60,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y25_54_DIS_SEV,Individuals aged 25 to 54 with disability (activity limitation) - severely limited,94.47,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y55_74_DIS_LTD,"Individuals aged 55 to 74 with disability (activity limitation) - limited, but not severely",95.59,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y55_74_DIS_LTD_SEV,Individuals aged 55 to 74 with disability (activity limitation) - limited or severely limited,95.03,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,97.99,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,SE,Sweden,Y55_74_DIS_SEV,Individuals aged 55 to 74 with disability (activity limitation) - severely limited,92.71,,u,low reliability,,
